Boar Stud.x,BoarID,Breed,Boar Status,Date_Arrival,Date_Studout,Dispose_Code,Index,rank,ranksum,Percentile,key,Boar Stud.y,ID,DESCR,WeekCommencing
High Desert,2037019,SPG240,CULLED,2021-12-30,2022-07-13,18,99.5677751344162,74,156,0.47435897435897434,High Desert 18,High Desert,18,SEMEN QUALITY,2022-07-10
High Desert,2037038,SPG240,CULLED,2021-12-30,2022-07-13,18,109.53453887104978,8,156,0.05128205128205128,High Desert 18,High Desert,18,SEMEN QUALITY,2022-07-10
High Desert,34001,DNA400,CULLED,2020-09-14,2022-07-13,22,76,35,39,0.8974358974358975,High Desert 22,High Desert,22,LOW INDEX,2022-07-10
High Desert,34063,DNA400,CULLED,2021-11-08,2022-07-14,18,91,10,39,0.2564102564102564,High Desert 18,High Desert,18,SEMEN QUALITY,2022-07-10
High Desert,4730F,SPG240,CULLED,2020-05-22,2022-07-13,18,96.81697948718968,91,156,0.5833333333333334,High Desert 18,High Desert,18,SEMEN QUALITY,2022-07-10
High Desert,9183P,SPG240,CULLED,2019-11-11,2022-07-13,18,100.54926355280922,69,156,0.4423076923076923,High Desert 18,High Desert,18,SEMEN QUALITY,2022-07-10
MB 7081,2019590,SPG240,CULLED,2021-11-22,2022-07-10,36,106.65948808110694,33,126,0.2619047619047619,MB 7081 36,MB 7081,36,GENETIC SERVICES,2022-07-10
MB 7081,2019955,SPG240,CULLED,2021-11-22,2022-07-11,36,99.95100902565503,87,126,0.6904761904761905,MB 7081 36,MB 7081,36,GENETIC SERVICES,2022-07-10
MB 7082,2005955,SPG240,CULLED,2021-06-19,2022-07-12,42,96.55860717996097,101,107,0.9439252336448598,MB 7082 42,MB 7082,42,GENETIC SERVICES,2022-07-10
MB 7082,2019775,SPG240,CULLED,2021-11-06,2022-07-12,43,102.77309027495335,72,107,0.6728971962616822,MB 7082 43,MB 7082,43,SEMEN QUALITY,2022-07-10
MB 7082,2025447,SPG240,CULLED,2021-08-29,2022-07-12,46,96.48392481168165,102,107,0.9532710280373832,MB 7082 46,MB 7082,46,BEHAVIOR,2022-07-10
MB 7082,2038267,SPG240,CULLED,2022-01-17,2022-07-12,42,108.8593544965681,34,107,0.3177570093457944,MB 7082 42,MB 7082,42,GENETIC SERVICES,2022-07-10
MB 7082,2050329,SPG240,CULLED,2022-06-06,2022-07-12,43,106.32255526511204,49,107,0.45794392523364486,MB 7082 43,MB 7082,43,SEMEN QUALITY,2022-07-10
MB 7082,2050583,SPG240,CULLED,2022-06-06,2022-07-12,43,107.30775640947549,43,107,0.40186915887850466,MB 7082 43,MB 7082,43,SEMEN QUALITY,2022-07-10
MB 7082,2050656,SPG240,CULLED,2022-06-06,2022-07-12,43,106.5032133799947,46,107,0.42990654205607476,MB 7082 43,MB 7082,43,SEMEN QUALITY,2022-07-10
MB 7082,2050674,SPG240,CULLED,2022-06-06,2022-07-12,42,113.95670564550062,10,107,0.09345794392523364,MB 7082 42,MB 7082,42,GENETIC SERVICES,2022-07-10
MB 7082,70023,PICL02,CULLED,2020-09-13,2022-07-12,42,138,14,NA,NA,MB 7082 42,MB 7082,42,GENETIC SERVICES,2022-07-10
MB 7082,70051,PICL03,CULLED,2020-10-18,2022-07-12,47,107,20,NA,NA,MB 7082 47,MB 7082,47,LOW INDEX,2022-07-10
MB 7082,70056,PICL02,CULLED,2020-10-18,2022-07-12,47,64,66,NA,NA,MB 7082 47,MB 7082,47,LOW INDEX,2022-07-10
MB 7082,70062,PICL02,CULLED,2020-10-18,2022-07-12,42,117,35,NA,NA,MB 7082 42,MB 7082,42,GENETIC SERVICES,2022-07-10
MB 7082,70083,PICL03,CULLED,2020-11-22,2022-07-12,47,123,17,NA,NA,MB 7082 47,MB 7082,47,LOW INDEX,2022-07-10
MB 7082,70138,PICL02,CULLED,2021-02-01,2022-07-12,47,99,56,NA,NA,MB 7082 47,MB 7082,47,LOW INDEX,2022-07-10
MB 7082,70143,PICL02,CULLED,2021-02-01,2022-07-12,47,91,62,NA,NA,MB 7082 47,MB 7082,47,LOW INDEX,2022-07-10
MB 7082,70166,PICL02,CULLED,2021-03-06,2022-07-12,47,93,60,NA,NA,MB 7082 47,MB 7082,47,LOW INDEX,2022-07-10
MB 7082,70175,PICL02,CULLED,2021-03-06,2022-07-12,47,94,59,NA,NA,MB 7082 47,MB 7082,47,LOW INDEX,2022-07-10
MB 7082,70179,PICL02,CULLED,2021-05-17,2022-07-12,47,88,64,NA,NA,MB 7082 47,MB 7082,47,LOW INDEX,2022-07-10
MB 7082,70186,PICL02,CULLED,2021-05-17,2022-07-12,47,80,65,NA,NA,MB 7082 47,MB 7082,47,LOW INDEX,2022-07-10
MB 7082,70212,PICL02,CULLED,2021-10-02,2022-07-12,47,89,63,NA,NA,MB 7082 47,MB 7082,47,LOW INDEX,2022-07-10
MB 7082,70224,PICL02,CULLED,2021-10-02,2022-07-12,47,96,58,NA,NA,MB 7082 47,MB 7082,47,LOW INDEX,2022-07-10
MB 7082,70229,PICL02,CULLED,2021-12-11,2022-07-12,47,93,61,NA,NA,MB 7082 47,MB 7082,47,LOW INDEX,2022-07-10
MB 7082,70230,PICL03,CULLED,2021-12-11,2022-07-12,42,156,4,NA,NA,MB 7082 42,MB 7082,42,GENETIC SERVICES,2022-07-10
MB 7082,70240,PICL02,CULLED,2021-12-11,2022-07-12,47,98,57,NA,NA,MB 7082 47,MB 7082,47,LOW INDEX,2022-07-10
MB 7082,70324,PICL03,CULLED,2022-02-21,2022-07-12,47,105,21,NA,NA,MB 7082 47,MB 7082,47,LOW INDEX,2022-07-10
MB 7082,70341,PICL03,CULLED,2022-05-02,2022-07-12,47,120,18,NA,NA,MB 7082 47,MB 7082,47,LOW INDEX,2022-07-10
MB 7082,70343,PICL03,CULLED,2022-05-02,2022-07-12,47,111,19,NA,NA,MB 7082 47,MB 7082,47,LOW INDEX,2022-07-10
MB 7082,70344,PICL02,CULLED,2022-05-02,2022-07-12,43,125,28,NA,NA,MB 7082 43,MB 7082,43,SEMEN QUALITY,2022-07-10
MB 7093,5874H,SPG240,CULLED,2021-02-15,2022-07-10,49,99.13101374144878,306,474,0.6455696202531646,MB 7093 49,MB 7093,49,GENETIC SERVICES,2022-07-10
SPGNC,1261G,SPG240,CULLED,2020-10-19,2022-07-11,3,111.50285531377114,66,105,0.6285714285714286,SPGNC 3,SPGNC,3,GENETIC SERVICES,2022-07-10
SPGNC,1398G,SPG240,CULLED,2020-10-19,2022-07-11,3,111.22389795055103,71,105,0.6761904761904762,SPGNC 3,SPGNC,3,GENETIC SERVICES,2022-07-10
SPGNC,1450144,SPG240,CULLED,2022-05-17,2022-07-11,3,114.3103373193109,46,105,0.4380952380952381,SPGNC 3,SPGNC,3,GENETIC SERVICES,2022-07-10
SPGNC,2004349,SPG240,CULLED,2021-02-01,2022-07-11,3,112.76026299053531,59,105,0.5619047619047619,SPGNC 3,SPGNC,3,GENETIC SERVICES,2022-07-10
SPGNC,2005966,SPG240,CULLED,2021-07-12,2022-07-11,3,102.05522024611359,101,105,0.9619047619047619,SPGNC 3,SPGNC,3,GENETIC SERVICES,2022-07-10
SPGNC,2006925,SPG240,CULLED,2021-08-09,2022-07-11,3,111.37780476475972,68,105,0.6476190476190476,SPGNC 3,SPGNC,3,GENETIC SERVICES,2022-07-10
SPGNC,2014642,SPG240,CULLED,2021-09-13,2022-07-11,3,111.48370599768754,67,105,0.638095238095238,SPGNC 3,SPGNC,3,GENETIC SERVICES,2022-07-10
SPGNC,2017693,SPG240,CULLED,2021-07-12,2022-07-11,3,110.77734607617838,76,105,0.7238095238095238,SPGNC 3,SPGNC,3,GENETIC SERVICES,2022-07-10
SPGNC,2018266,SPG240,CULLED,2021-07-12,2022-07-11,3,112.60207500462633,60,105,0.5714285714285714,SPGNC 3,SPGNC,3,GENETIC SERVICES,2022-07-10
SPGNC,2019119,SPG240,CULLED,2021-10-18,2022-07-11,3,109.20799215050211,90,105,0.8571428571428571,SPGNC 3,SPGNC,3,GENETIC SERVICES,2022-07-10
SPGNC,2019507,SPG240,CULLED,2021-11-22,2022-07-11,3,110.66286077082317,79,105,0.7523809523809524,SPGNC 3,SPGNC,3,GENETIC SERVICES,2022-07-10
SPGNC,2019849,SPG240,CULLED,2021-11-22,2022-07-11,3,114.85092999260206,33,105,0.3142857142857143,SPGNC 3,SPGNC,3,GENETIC SERVICES,2022-07-10
SPGNC,2019914,SPG240,CULLED,2021-12-27,2022-07-11,3,112.03146026661076,61,105,0.580952380952381,SPGNC 3,SPGNC,3,GENETIC SERVICES,2022-07-10
SPGNC,2021698,SPG240,CULLED,2022-01-31,2022-07-11,3,115.68150465706772,32,105,0.3047619047619048,SPGNC 3,SPGNC,3,GENETIC SERVICES,2022-07-10
SPGNC,2021878,SPG240,CULLED,2022-01-31,2022-07-11,3,109.77842057225547,84,105,0.8,SPGNC 3,SPGNC,3,GENETIC SERVICES,2022-07-10
SPGNC,2021938,SPG240,CULLED,2022-01-31,2022-07-11,3,114.33055566168787,44,105,0.41904761904761906,SPGNC 3,SPGNC,3,GENETIC SERVICES,2022-07-10
SPGNC,2021952,SPG240,CULLED,2022-01-31,2022-07-11,3,111.5164020579296,65,105,0.6190476190476191,SPGNC 3,SPGNC,3,GENETIC SERVICES,2022-07-10
SPGNC,2022299,SPG240,CULLED,2022-01-31,2022-07-11,3,115.85696593143061,30,105,0.2857142857142857,SPGNC 3,SPGNC,3,GENETIC SERVICES,2022-07-10
SPGNC,2024207,SPG240,CULLED,2021-08-09,2022-07-11,3,107.35714490783393,94,105,0.8952380952380953,SPGNC 3,SPGNC,3,GENETIC SERVICES,2022-07-10
SPGNC,2024370,SPG240,CULLED,2021-08-09,2022-07-11,3,104.42742582735242,97,105,0.9238095238095239,SPGNC 3,SPGNC,3,GENETIC SERVICES,2022-07-10
SPGNC,2024768,SPG240,CULLED,2021-08-09,2022-07-11,3,111.27908145892434,70,105,0.6666666666666666,SPGNC 3,SPGNC,3,GENETIC SERVICES,2022-07-10
SPGNC,2027485,SPG240,CULLED,2022-01-31,2022-07-11,3,122.16288813543882,2,105,0.01904761904761905,SPGNC 3,SPGNC,3,GENETIC SERVICES,2022-07-10
SPGNC,2027668,SPG240,CULLED,2022-03-08,2022-07-11,3,111.1618414069552,72,105,0.6857142857142857,SPGNC 3,SPGNC,3,GENETIC SERVICES,2022-07-10
SPGNC,2030105,SPG240,CULLED,2021-09-13,2022-07-11,3,109.69652635043529,87,105,0.8285714285714286,SPGNC 3,SPGNC,3,GENETIC SERVICES,2022-07-10
SPGNC,2030502,SPG240,CULLED,2021-09-13,2022-07-11,3,114.69932461879533,39,105,0.37142857142857144,SPGNC 3,SPGNC,3,GENETIC SERVICES,2022-07-10
SPGNC,2030680,SPG240,CULLED,2021-09-13,2022-07-11,3,109.75498199883607,85,105,0.8095238095238095,SPGNC 3,SPGNC,3,GENETIC SERVICES,2022-07-10
SPGNC,2030861,SPG240,CULLED,2021-09-13,2022-07-11,3,114.78421864454617,36,105,0.34285714285714286,SPGNC 3,SPGNC,3,GENETIC SERVICES,2022-07-10
SPGNC,2031518,SPG240,CULLED,2022-04-12,2022-07-11,3,114.20092936991523,48,105,0.45714285714285713,SPGNC 3,SPGNC,3,GENETIC SERVICES,2022-07-10
SPGNC,2031583,SPG240,CULLED,2022-04-12,2022-07-11,3,109.52431590109181,88,105,0.8380952380952381,SPGNC 3,SPGNC,3,GENETIC SERVICES,2022-07-10
SPGNC,2031653,SPG240,CULLED,2022-04-12,2022-07-11,3,113.81996531890583,51,105,0.4857142857142857,SPGNC 3,SPGNC,3,GENETIC SERVICES,2022-07-10
SPGNC,2031689,SPG240,CULLED,2022-04-12,2022-07-11,3,110.6507337101125,80,105,0.7619047619047619,SPGNC 3,SPGNC,3,GENETIC SERVICES,2022-07-10
SPGNC,2031725,SPG240,CULLED,2022-04-12,2022-07-11,3,114.6240323151278,41,105,0.3904761904761905,SPGNC 3,SPGNC,3,GENETIC SERVICES,2022-07-10
SPGNC,2031754,SPG240,CULLED,2022-04-12,2022-07-11,3,121.95671994534334,3,105,0.02857142857142857,SPGNC 3,SPGNC,3,GENETIC SERVICES,2022-07-10
SPGNC,2034271,SPG240,CULLED,2021-10-18,2022-07-11,3,111.3533620670885,69,105,0.6571428571428571,SPGNC 3,SPGNC,3,GENETIC SERVICES,2022-07-10
SPGNC,2034393,SPG240,CULLED,2021-10-18,2022-07-11,3,110.9520881144581,75,105,0.7142857142857143,SPGNC 3,SPGNC,3,GENETIC SERVICES,2022-07-10
SPGNC,2034429,SPG240,CULLED,2021-12-27,2022-07-11,3,114.83737768382161,34,105,0.3238095238095238,SPGNC 3,SPGNC,3,GENETIC SERVICES,2022-07-10
SPGNC,2034430,SPG240,CULLED,2021-10-18,2022-07-11,3,109.4117753679672,89,105,0.8476190476190476,SPGNC 3,SPGNC,3,GENETIC SERVICES,2022-07-10
SPGNC,2034439,SPG240,CULLED,2021-10-18,2022-07-11,3,113.64649940644148,52,105,0.49523809523809526,SPGNC 3,SPGNC,3,GENETIC SERVICES,2022-07-10
SPGNC,2034475,SPG240,CULLED,2021-10-18,2022-07-11,3,110.05798842914811,82,105,0.780952380952381,SPGNC 3,SPGNC,3,GENETIC SERVICES,2022-07-10
SPGNC,2034872,SPG240,CULLED,2021-10-18,2022-07-11,3,112.8627867112208,58,105,0.5523809523809524,SPGNC 3,SPGNC,3,GENETIC SERVICES,2022-07-10
SPGNC,2035324,SPG240,CULLED,2021-12-27,2022-07-11,3,116.23493955873926,28,105,0.26666666666666666,SPGNC 3,SPGNC,3,GENETIC SERVICES,2022-07-10
SPGNC,2037045,SPG240,CULLED,2021-11-22,2022-07-11,3,114.1523317022361,49,105,0.4666666666666667,SPGNC 3,SPGNC,3,GENETIC SERVICES,2022-07-10
SPGNC,2037077,SPG240,CULLED,2021-11-22,2022-07-11,3,114.82490898634023,35,105,0.3333333333333333,SPGNC 3,SPGNC,3,GENETIC SERVICES,2022-07-10
SPGNC,2037099,SPG240,CULLED,2021-11-22,2022-07-11,3,114.67032155449094,40,105,0.38095238095238093,SPGNC 3,SPGNC,3,GENETIC SERVICES,2022-07-10
SPGNC,2037337,SPG240,CULLED,2021-12-27,2022-07-11,3,114.75573338514872,37,105,0.3523809523809524,SPGNC 3,SPGNC,3,GENETIC SERVICES,2022-07-10
SPGNC,2037513,SPG240,CULLED,2021-12-27,2022-07-11,3,114.10138204426511,50,105,0.47619047619047616,SPGNC 3,SPGNC,3,GENETIC SERVICES,2022-07-10
SPGNC,2037944,SPG240,CULLED,2022-01-31,2022-07-11,3,114.53770572187848,42,105,0.4,SPGNC 3,SPGNC,3,GENETIC SERVICES,2022-07-10
SPGNC,2038141,SPG240,CULLED,2022-01-31,2022-07-11,3,112.93064719277677,57,105,0.5428571428571428,SPGNC 3,SPGNC,3,GENETIC SERVICES,2022-07-10
SPGNC,2038481,SPG240,CULLED,2022-01-31,2022-07-11,3,113.47304404926439,53,105,0.5047619047619047,SPGNC 3,SPGNC,3,GENETIC SERVICES,2022-07-10
SPGNC,2040113,SPG240,CULLED,2022-01-31,2022-07-11,3,113.28151000409372,55,105,0.5238095238095238,SPGNC 3,SPGNC,3,GENETIC SERVICES,2022-07-10
SPGNC,2040374,SPG240,CULLED,2022-03-08,2022-07-11,3,111.56304022144133,64,105,0.6095238095238096,SPGNC 3,SPGNC,3,GENETIC SERVICES,2022-07-10
SPGNC,2040455,SPG240,CULLED,2022-03-08,2022-07-11,3,112.98458115162049,56,105,0.5333333333333333,SPGNC 3,SPGNC,3,GENETIC SERVICES,2022-07-10
SPGNC,2040918,SPG240,CULLED,2022-03-08,2022-07-11,3,111.61058913643465,63,105,0.6,SPGNC 3,SPGNC,3,GENETIC SERVICES,2022-07-10
SPGNC,2040944,SPG240,CULLED,2022-03-08,2022-07-11,3,115.733327992461,31,105,0.29523809523809524,SPGNC 3,SPGNC,3,GENETIC SERVICES,2022-07-10
SPGNC,2046138,SPG240,CULLED,2022-04-12,2022-07-11,3,110.67065360962165,78,105,0.7428571428571429,SPGNC 3,SPGNC,3,GENETIC SERVICES,2022-07-10
SPGNC,2046421,SPG240,CULLED,2022-04-12,2022-07-11,3,110.18929427775132,81,105,0.7714285714285715,SPGNC 3,SPGNC,3,GENETIC SERVICES,2022-07-10
SPGNC,2046675,SPG240,CULLED,2022-04-12,2022-07-11,3,114.32883673111463,45,105,0.42857142857142855,SPGNC 3,SPGNC,3,GENETIC SERVICES,2022-07-10
SPGNC,2046690,SPG240,CULLED,2022-04-12,2022-07-11,3,110.73889672761189,77,105,0.7333333333333333,SPGNC 3,SPGNC,3,GENETIC SERVICES,2022-07-10
SPGNC,2046696,SPG240,CULLED,2022-04-12,2022-07-11,3,114.27424442786797,47,105,0.44761904761904764,SPGNC 3,SPGNC,3,GENETIC SERVICES,2022-07-10
SPGNC,2046748,SPG240,CULLED,2022-04-12,2022-07-11,3,111.9056403832859,62,105,0.5904761904761905,SPGNC 3,SPGNC,3,GENETIC SERVICES,2022-07-10
SPGNC,2331H,SPG240,CULLED,2021-03-08,2022-07-11,3,109.75372070522474,86,105,0.819047619047619,SPGNC 3,SPGNC,3,GENETIC SERVICES,2022-07-10
SPGNC,6246F,SPG240,CULLED,2020-07-06,2022-07-11,3,110.98242726585516,74,105,0.7047619047619048,SPGNC 3,SPGNC,3,GENETIC SERVICES,2022-07-10
SPGNC,6438G,SPG240,CULLED,2020-11-23,2022-07-11,3,113.41355744491425,54,105,0.5142857142857142,SPGNC 3,SPGNC,3,GENETIC SERVICES,2022-07-10
SPGNC,6483H,SPG240,CULLED,2021-04-12,2022-07-11,3,111.08665612799489,73,105,0.6952380952380952,SPGNC 3,SPGNC,3,GENETIC SERVICES,2022-07-10
SPGNC,9332J,SPG240,CULLED,2021-02-01,2022-07-11,3,107.6779395071376,92,105,0.8761904761904762,SPGNC 3,SPGNC,3,GENETIC SERVICES,2022-07-10
SPGVA,1450498,SPG240,CULLED,2022-06-07,2022-07-12,45,114.62052321842854,64,170,0.3764705882352941,SPGVA 45,SPGVA,45,GENETIC SERVICES,2022-07-10
SPGVA,1450524,SPG240,CULLED,2022-06-07,2022-07-12,45,114.38871078436425,67,170,0.3941176470588235,SPGVA 45,SPGVA,45,GENETIC SERVICES,2022-07-10
SPGVA,2000734,SPG240,CULLED,2021-06-22,2022-07-12,45,87.19348198061941,158,170,0.9294117647058824,SPGVA 45,SPGVA,45,GENETIC SERVICES,2022-07-10
SPGVA,2005773,SPG240,CULLED,2021-06-22,2022-07-12,45,84.84721828363996,163,170,0.9588235294117647,SPGVA 45,SPGVA,45,GENETIC SERVICES,2022-07-10
SPGVA,2006173,SPG240,CULLED,2021-06-22,2022-07-12,45,89.29774280023668,151,170,0.888235294117647,SPGVA 45,SPGVA,45,GENETIC SERVICES,2022-07-10
SPGVA,2009166,SPG120,CULLED,2021-08-23,2022-07-12,45,116.13025914638952,9,35,0.2571428571428571,SPGVA 45,SPGVA,45,GENETIC SERVICES,2022-07-10
SPGVA,2014986,SPG240,CULLED,2021-09-27,2022-07-12,45,84.03570993071278,164,170,0.9647058823529412,SPGVA 45,SPGVA,45,GENETIC SERVICES,2022-07-10
SPGVA,2028258,SPG240,CULLED,2022-03-29,2022-07-12,45,75.73046514789158,169,170,0.9941176470588236,SPGVA 45,SPGVA,45,GENETIC SERVICES,2022-07-10
SPGVA,2037790,SPG240,CULLED,2022-01-10,2022-07-12,45,78.60366298020504,167,170,0.9823529411764705,SPGVA 45,SPGVA,45,GENETIC SERVICES,2022-07-10
SPGVA,2037960,SPG240,CULLED,2022-01-10,2022-07-12,45,88.38189906147716,155,170,0.9117647058823529,SPGVA 45,SPGVA,45,GENETIC SERVICES,2022-07-10
Norson,EX_JJ3097,OTHER,CULLED,2006-06-19,NA,NA,NA,NA,NA,NA,Norson NA,NA,NA,NA,2022-07-17
MB 7081,2016061,SPG240,CULLED,2021-04-25,2022-07-20,36,102.23392491535091,66,124,0.532258064516129,MB 7081 36,MB 7081,36,GENETIC SERVICES,2022-07-17
MB 7081,2038384,SPG240,CULLED,2022-02-01,2022-07-20,36,104.75563425645265,44,124,0.3548387096774194,MB 7081 36,MB 7081,36,GENETIC SERVICES,2022-07-17
MB 7093,2010597,SPG240,CULLED,2022-07-04,2022-07-23,49,99.7201350847839,286,473,0.6046511627906976,MB 7093 49,MB 7093,49,GENETIC SERVICES,2022-07-17
MB 7093,2016973,SPG240,CULLED,2021-06-07,2022-07-20,49,106.25318503689354,122,473,0.25792811839323465,MB 7093 49,MB 7093,49,GENETIC SERVICES,2022-07-17
MB 7093,7402G,SPG240,CULLED,2020-07-12,2022-07-18,49,94.44642236446933,392,473,0.828752642706131,MB 7093 49,MB 7093,49,GENETIC SERVICES,2022-07-17
MBW Cyclone,10104,DNA400,CULLED,2022-03-14,2022-07-18,33,106,5,43,0.11627906976744186,MBW Cyclone 33,MBW Cyclone,33,SEMEN QUALITY,2022-07-17
MBW Cyclone,2006478,SPG240,CULLED,2021-07-05,2022-07-18,33,94.58660485386217,213,282,0.7553191489361702,MBW Cyclone 33,MBW Cyclone,33,SEMEN QUALITY,2022-07-17
MBW Cyclone,2019362,SPG240,CULLED,2021-10-25,2022-07-18,33,100.43070408699168,153,282,0.5425531914893617,MBW Cyclone 33,MBW Cyclone,33,SEMEN QUALITY,2022-07-17
MBW Cyclone,2027871,SPG240,CULLED,2022-03-16,2022-07-18,33,106.4357043739543,64,282,0.22695035460992907,MBW Cyclone 33,MBW Cyclone,33,SEMEN QUALITY,2022-07-17
MBW Cyclone,2027974,SPG240,CULLED,2022-03-16,2022-07-18,33,103.21536844278788,108,282,0.3829787234042553,MBW Cyclone 33,MBW Cyclone,33,SEMEN QUALITY,2022-07-17
MBW Cyclone,2028012,SPG240,CULLED,2022-03-16,2022-07-18,33,114.26135519967256,7,282,0.024822695035460994,MBW Cyclone 33,MBW Cyclone,33,SEMEN QUALITY,2022-07-17
MBW Cyclone,2028064,SPG240,CULLED,2022-03-16,2022-07-18,33,104.08441240258367,95,282,0.33687943262411346,MBW Cyclone 33,MBW Cyclone,33,SEMEN QUALITY,2022-07-17
MBW Cyclone,2028099,SPG240,CULLED,2022-03-16,2022-07-18,33,110.31068540268508,27,282,0.09574468085106383,MBW Cyclone 33,MBW Cyclone,33,SEMEN QUALITY,2022-07-17
MBW Cyclone,2028135,SPG240,CULLED,2022-03-16,2022-07-18,33,107.03417134800578,55,282,0.1950354609929078,MBW Cyclone 33,MBW Cyclone,33,SEMEN QUALITY,2022-07-17
MBW Cyclone,2028136,SPG240,CULLED,2022-03-16,2022-07-18,33,113.91256562429757,11,282,0.03900709219858156,MBW Cyclone 33,MBW Cyclone,33,SEMEN QUALITY,2022-07-17
MBW Cyclone,2028187,SPG240,CULLED,2022-03-16,2022-07-18,33,109.35783805421923,34,282,0.12056737588652482,MBW Cyclone 33,MBW Cyclone,33,SEMEN QUALITY,2022-07-17
MBW Cyclone,2028201,SPG240,CULLED,2022-03-16,2022-07-18,33,113.49514550937828,13,282,0.04609929078014184,MBW Cyclone 33,MBW Cyclone,33,SEMEN QUALITY,2022-07-17
MBW Cyclone,2028313,SPG240,CULLED,2022-03-16,2022-07-18,33,107.6861031682841,48,282,0.1702127659574468,MBW Cyclone 33,MBW Cyclone,33,SEMEN QUALITY,2022-07-17
MBW Cyclone,2028314,SPG240,CULLED,2022-03-16,2022-07-18,33,110.85183632676721,21,282,0.07446808510638298,MBW Cyclone 33,MBW Cyclone,33,SEMEN QUALITY,2022-07-17
MBW Cyclone,2028408,SPG240,CULLED,2022-03-16,2022-07-18,33,104.60958894184964,85,282,0.30141843971631205,MBW Cyclone 33,MBW Cyclone,33,SEMEN QUALITY,2022-07-17
MBW Cyclone,2028481,SPG240,CULLED,2022-03-16,2022-07-18,33,104.36057276702397,89,282,0.31560283687943264,MBW Cyclone 33,MBW Cyclone,33,SEMEN QUALITY,2022-07-17
MBW Cyclone,2031073,SPG240,CULLED,2022-03-16,2022-07-18,33,102.21821090006318,120,282,0.425531914893617,MBW Cyclone 33,MBW Cyclone,33,SEMEN QUALITY,2022-07-17
MBW Cyclone,2692V,SPG240,CULLED,2020-02-23,2022-07-18,33,91.27080705232288,253,282,0.8971631205673759,MBW Cyclone 33,MBW Cyclone,33,SEMEN QUALITY,2022-07-17
MBW Cyclone,5674G,SPG240,CULLED,2020-10-25,2022-07-18,33,94.68627611883655,212,282,0.75177304964539,MBW Cyclone 33,MBW Cyclone,33,SEMEN QUALITY,2022-07-17
MBW Cyclone,5721G,SPG240,CULLED,2020-10-25,2022-07-18,33,101.03631331782952,143,282,0.5070921985815603,MBW Cyclone 33,MBW Cyclone,33,SEMEN QUALITY,2022-07-17
MBW Cyclone,5732G,SPG240,CULLED,2020-10-25,2022-07-18,33,92.74345861596828,233,282,0.8262411347517731,MBW Cyclone 33,MBW Cyclone,33,SEMEN QUALITY,2022-07-17
MBW Cyclone,5751G,SPG240,CULLED,2020-10-25,2022-07-18,33,92.18546983317546,239,282,0.8475177304964538,MBW Cyclone 33,MBW Cyclone,33,SEMEN QUALITY,2022-07-17
MBW Cyclone,5834G,SPG240,CULLED,2020-10-25,2022-07-18,33,100.01604753022818,155,282,0.549645390070922,MBW Cyclone 33,MBW Cyclone,33,SEMEN QUALITY,2022-07-17
MBW Cyclone,6598H,SPG240,CULLED,2021-04-09,2022-07-18,33,93.59101669084721,224,282,0.7943262411347518,MBW Cyclone 33,MBW Cyclone,33,SEMEN QUALITY,2022-07-17
MBW Cyclone,6754H,SPG240,CULLED,2021-04-09,2022-07-18,33,91.06794017190107,258,282,0.9148936170212766,MBW Cyclone 33,MBW Cyclone,33,SEMEN QUALITY,2022-07-17
MBW Cyclone,6829H,SPG240,CULLED,2021-04-09,2022-07-18,33,97.23512148015921,185,282,0.6560283687943262,MBW Cyclone 33,MBW Cyclone,33,SEMEN QUALITY,2022-07-17
MBW Cyclone,756J2,SPG240,CULLED,2019-02-10,2022-07-18,33,104.3522768186159,90,282,0.3191489361702128,MBW Cyclone 33,MBW Cyclone,33,SEMEN QUALITY,2022-07-17
MBW Yuma,1794G,SPG240,CULLED,2020-09-14,2022-07-21,57,91.97403389454527,87,91,0.9560439560439561,MBW Yuma 57,MBW Yuma,57,LOW INDEX,2022-07-17
MBW Yuma,1818G,SPG240,CULLED,2020-09-14,2022-07-21,57,90.78407915122108,91,91,1,MBW Yuma 57,MBW Yuma,57,LOW INDEX,2022-07-17
MBW Yuma,2030110,SPG240,CULLED,2021-08-31,2022-07-21,57,91.64526017234165,89,91,0.978021978021978,MBW Yuma 57,MBW Yuma,57,LOW INDEX,2022-07-17
MBW Yuma,2030254,SPG240,CULLED,2021-08-31,2022-07-21,46,97.94873477587052,58,91,0.6373626373626373,MBW Yuma 46,MBW Yuma,46,FEETANDLEGS,2022-07-17
MBW Yuma,2030281,SPG240,CULLED,2021-08-31,2022-07-21,48,100.80541076822645,46,91,0.5054945054945055,MBW Yuma 48,MBW Yuma,48,SEMEN QUALITY,2022-07-17
MBW Yuma,746J5,SPG240,CULLED,2019-03-26,2022-07-21,57,91.41967439095737,90,91,0.989010989010989,MBW Yuma 57,MBW Yuma,57,LOW INDEX,2022-07-17
SPG9644,2022053,SPG240,CULLED,2022-02-17,2022-07-21,8,101.76323100675334,295,383,0.7702349869451697,SPG9644 8,SPG9644,8,GENETIC SERVICE,2022-07-17
SPG9644,2022165,SPG240,CULLED,2022-02-17,2022-07-21,8,107.88465376886516,106,383,0.27676240208877284,SPG9644 8,SPG9644,8,GENETIC SERVICE,2022-07-17
SPGNC,1418638,SPG110,CULLED,2021-09-13,2022-07-18,3,116.61337970313697,3,3,1,SPGNC 3,SPGNC,3,GENETIC SERVICES,2022-07-17
